0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
-9.1261,-9.8702,-7.3771,-2.4989,3.1627,7.7919,9.941,8.9731,5.233,-0.092042,-5.3634,-9.0006,-9.9503,-7.9774,-3.7026,1.6094,6.4363,9.4362,9.8137,7.5147,3.209,-1.9207,-6.5148,-9.3979,-9.8725,-7.8713,-3.9433,0.91323,5.5149,8.7849,9.9991,8.9326,5.8824,1.5699,-3.0419,-6.9703,-9.4207,-9.9387,-8.4793,-5.3876,-1.3043,2.9775,6.6714,9.1407,10,9.1622,6.829,3.4328,-0.45308,-4.2177,-7.3095,-9.3139,-10,-9.3356,-7.4711,-4.7005,-1.4078,1.9919,5.1061,7.6095,9.2728,9.9768,9.7115,8.5623,6.6892,4.3007,1.6272,-1.103,-3.6839,-5.9457,-7.7632,-9.0587,-9.8002,-9.9957,-9.6864,-8.9374,-7.829,-6.449,-4.8854,-3.2208,-1.529,0.12806,1.7011,3.1537,4.4616,5.6115,6.5991,7.4277,8.1064,8.6482,9.0687,9.385,9.6141,9.773,9.8772,9.9407,9.9757,9.9923,9.9985,9.9999,10,9.9999,9.9985,9.9923,9.9757,9.9407,9.8772,9.773,9.6141,9.385,9.0687,8.6482,8.1064,7.4277,6.5991,5.6115,4.4616,3.1537,1.7011,0.12806,-1.529,-3.2208,-4.8854,-6.449,-7.829,-8.9374,-9.6864,-9.9957,-9.8002,-9.0587,-7.7632,-5.9457,-3.6839,-1.103,1.6272,4.3007,6.6892,8.5623,9.7115,9.9768,9.2728,7.6095,5.1061,1.9919,-1.4078,-4.7005,-7.4711,-9.3356,-10,-9.3139,-7.3095,-4.2177,-0.45308,3.4328,6.829,9.1622,10,9.1407,6.6714,2.9775,-1.3043,-5.3876,-8.4793,-9.9387,-9.4207,-6.9703,-3.0419,1.5699,5.8824,8.9326,9.9991,8.7849,5.5149,0.91323,-3.9433,-7.8713,-9.8725,-9.3979,-6.5148,-1.9207,3.209,7.5147,9.8137,9.4362,6.4363,1.6094,-3.7026,-7.9774,-9.9503,-9.0006,-5.3634,-0.092042,5.233,8.9731,9.941,7.7919,3.1627,-2.4989,-7.3771,-9.8702,-9.1261
-9.9474,-7.7251,-2.9556,2.7638,7.5612,9.9037,9.0776,5.3882,0.030679,-5.3113,-9.0006,-9.9438,-7.9011,-3.5261,1.8594,6.6772,9.5566,9.717,7.1623,2.6477,-2.56,-7.0477,-9.6399,-9.6975,-7.2583,-2.995,1.9862,6.4427,9.3062,9.9314,8.2258,4.6403,0.035062,-4.5386,-8.0827,-9.8657,-9.5627,-7.2965,-3.5831,0.79947,4.9824,8.1808,9.836,9.7017,7.8642,4.701,0.79174,-3.1967,-6.627,-8.9913,-9.9786,-9.5039,-7.6988,-4.8718,-1.4466,2.1075,5.3422,7.8856,9.48,9.9997,9.4496,7.9492,5.7045,2.9753,0.040905,-2.8297,-5.4027,-7.4958,-8.9871,-9.8164,-9.9804,-9.524,-8.5288,-7.1009,-5.3583,-3.4212,-1.4026,0.59748,2.4961,4.2295,5.7532,7.0405,8.081,8.8776,9.4435,9.7998,9.9725,9.9905,9.8834,9.6803,9.4089,9.0942,8.7586,8.4216,8.0995,7.806,7.552,7.3461,7.1947,7.1022,7.0711,7.1022,7.1947,7.3461,7.552,7.806,8.0995,8.4216,8.7586,9.0942,9.4089,9.6803,9.8834,9.9905,9.9725,9.7998,9.4435,8.8776,8.081,7.0405,5.7532,4.2295,2.4961,0.59748,-1.4026,-3.4212,-5.3583,-7.1009,-8.5288,-9.524,-9.9804,-9.8164,-8.9871,-7.4958,-5.4027,-2.8297,0.040905,2.9753,5.7045,7.9492,9.4496,9.9997,9.48,7.8856,5.3422,2.1075,-1.4466,-4.8718,-7.6988,-9.5039,-9.9786,-8.9913,-6.627,-3.1967,0.79174,4.701,7.8642,9.7017,9.836,8.1808,4.9824,0.79947,-3.5831,-7.2965,-9.5627,-9.8657,-8.0827,-4.5386,0.035062,4.6403,8.2258,9.9314,9.3062,6.4427,1.9862,-2.995,-7.2583,-9.6975,-9.6399,-7.0477,-2.56,2.6477,7.1623,9.717,9.5566,6.6772,1.8594,-3.5261,-7.9011,-9.9438,-9.0006,-5.3113,0.030679,5.3882,9.0776,9.9037,7.5612,2.7638,-2.9556,-7.7251,-9.9474
-8.1206,-3.5167,2.2442,7.2386,9.8365,9.2242,5.6426,0.27604,-5.1535,-8.9458,-9.9503,-7.9011,-3.467,1.984,6.8185,9.6291,9.6357,6.8851,2.2044,-3.0639,-7.4565,-9.7951,-9.4922,-6.6812,-2.1472,2.9074,7.1908,9.6513,9.7262,7.453,3.4283,-1.3642,-5.8045,-8.8997,-10,-8.9205,-5.9523,-1.7704,2.7327,6.644,9.2139,9.9917,8.8904,6.1756,2.3897,-1.7673,-5.5735,-8.4103,-9.8572,-9.7424,-8.1482,-5.3741,-1.8716,1.8374,5.2415,7.91,9.5416,9.9903,9.2655,7.5138,4.9844,1.9884,-1.1437,-4.1006,-6.6195,-8.5066,-9.646,-9.9992,-9.5977,-8.5288,-6.9202,-4.9223,-2.693,-0.38397,1.8695,3.9553,5.7883,7.311,8.4921,9.3236,9.8168,9.9976,9.9025,9.574,9.0573,8.3978,7.638,6.817,5.9691,5.1231,4.3029,3.5276,2.8117,2.1659,1.5978,1.1124,0.71302,0.4014,0.17847,0.044623,-9.80E-14,0.044623,0.17847,0.4014,0.71302,1.1124,1.5978,2.1659,2.8117,3.5276,4.3029,5.1231,5.9691,6.817,7.638,8.3978,9.0573,9.574,9.9025,9.9976,9.8168,9.3236,8.4921,7.311,5.7883,3.9553,1.8695,-0.38397,-2.693,-4.9223,-6.9202,-8.5288,-9.5977,-9.9992,-9.646,-8.5066,-6.6195,-4.1006,-1.1437,1.9884,4.9844,7.5138,9.2655,9.9903,9.5416,7.91,5.2415,1.8374,-1.8716,-5.3741,-8.1482,-9.7424,-9.8572,-8.4103,-5.5735,-1.7673,2.3897,6.1756,8.8904,9.9917,9.2139,6.644,2.7327,-1.7704,-5.9523,-8.9205,-10,-8.8997,-5.8045,-1.3642,3.4283,7.453,9.7262,9.6513,7.1908,2.9074,-2.1472,-6.6812,-9.4922,-9.7951,-7.4565,-3.0639,2.2044,6.8851,9.6357,9.6291,6.8185,1.984,-3.467,-7.9011,-9.9503,-8.9458,-5.1535,0.27604,5.6426,9.2242,9.8365,7.2386,2.2442,-3.5167,-8.1206
-4.1731,1.6008,6.8122,9.7243,9.4006,5.9898,0.64362,-4.8868,-8.8322,-9.9672,-7.9774,-3.5261,1.984,6.865,9.6629,9.5821,6.6944,1.8848,-3.4366,-7.7566,-9.8883,-9.286,-6.1666,-1.416,3.6771,7.779,9.8582,9.4335,6.667,2.2906,-2.6033,-6.8424,-9.456,-9.8876,-8.0978,-4.5412,-0.03636,4.434,7.9416,9.801,9.6926,7.7,4.2648,0.075515,-4.0795,-7.4638,-9.5195,-9.9499,-8.7472,-6.1688,-2.6721,1.1763,4.7971,7.6862,9.48,9.992,9.2194,7.3239,4.592,1.3851,-1.9132,-4.9444,-7.4131,-9.1108,-9.9268,-9.8461,-8.9374,-7.3346,-5.2145,-2.7748,-0.21338,2.2882,4.5766,6.5341,8.081,9.1753,9.8084,9.9996,9.7898,9.2346,8.3978,7.3461,6.1449,4.8544,3.5276,2.2093,0.93512,-0.26777,-1.3803,-2.3906,-3.2924,-4.0845,-4.769,-5.3506,-5.8355,-6.2306,-6.5427,-6.7781,-6.9423,-7.0391,-7.0711,-7.0391,-6.9423,-6.7781,-6.5427,-6.2306,-5.8355,-5.3506,-4.769,-4.0845,-3.2924,-2.3906,-1.3803,-0.26777,0.93512,2.2093,3.5276,4.8544,6.1449,7.3461,8.3978,9.2346,9.7898,9.9996,9.8084,9.1753,8.081,6.5341,4.5766,2.2882,-0.21338,-2.7748,-5.2145,-7.3346,-8.9374,-9.8461,-9.9268,-9.1108,-7.4131,-4.9444,-1.9132,1.3851,4.592,7.3239,9.2194,9.992,9.48,7.6862,4.7971,1.1763,-2.6721,-6.1688,-8.7472,-9.9499,-9.5195,-7.4638,-4.0795,0.075515,4.2648,7.7,9.6926,9.801,7.9416,4.434,-0.03636,-4.5412,-8.0978,-9.8876,-9.456,-6.8424,-2.6033,2.2906,6.667,9.4335,9.8582,7.779,3.6771,-1.416,-6.1666,-9.286,-9.8883,-7.7566,-3.4366,1.8848,6.6944,9.5821,9.6629,6.865,1.984,-3.5261,-7.9774,-9.9672,-8.8322,-4.8868,0.64362,5.9898,9.4006,9.7243,6.8122,1.6008,-4.1731
0.83237,6.2688,9.5485,9.5899,6.4198,1.1321,-4.5058,-8.6516,-9.9876,-8.1262,-3.7026,1.8594,6.8185,9.6629,9.5634,6.5974,1.692,-3.6822,-7.9608,-9.9398,-9.1023,-5.7344,-0.81123,4.3006,8.2294,9.963,9.0973,5.9105,1.258,-3.6718,-7.6683,-9.7942,-9.5936,-7.1722,-3.1397,1.5586,5.8731,8.8859,9.9989,9.0388,6.2635,2.2799,-2.1015,-6.038,-8.8172,-9.9786,-9.3765,-7.1802,-3.8178,0.11782,3.9813,7.1824,9.2728,9.9999,9.3249,7.406,4.5558,1.1826,-2.2742,-5.4027,-7.8665,-9.4355,-9.9986,-9.5616,-8.2304,-6.1869,-3.6595,-0.89463,1.8695,4.4232,6.5991,8.28,9.3999,9.9407,9.9253,9.4089,8.4687,7.1947,5.6815,4.0207,2.2959,0.57956,-1.0698,-2.6074,-4.0024,-5.2361,-6.3008,-7.1976,-7.9343,-8.5238,-8.9822,-9.3274,-9.5778,-9.7515,-9.8655,-9.935,-9.9734,-9.9916,-9.9983,-9.9999,-10,-9.9999,-9.9983,-9.9916,-9.9734,-9.935,-9.8655,-9.7515,-9.5778,-9.3274,-8.9822,-8.5238,-7.9343,-7.1976,-6.3008,-5.2361,-4.0024,-2.6074,-1.0698,0.57956,2.2959,4.0207,5.6815,7.1947,8.4687,9.4089,9.9253,9.9407,9.3999,8.28,6.5991,4.4232,1.8695,-0.89463,-3.6595,-6.1869,-8.2304,-9.5616,-9.9986,-9.4355,-7.8665,-5.4027,-2.2742,1.1826,4.5558,7.406,9.3249,9.9999,9.2728,7.1824,3.9813,0.11782,-3.8178,-7.1802,-9.3765,-9.9786,-8.8172,-6.038,-2.1015,2.2799,6.2635,9.0388,9.9989,8.8859,5.8731,1.5586,-3.1397,-7.1722,-9.5936,-9.7942,-7.6683,-3.6718,1.258,5.9105,9.0973,9.963,8.2294,4.3006,-0.81123,-5.7344,-9.1023,-9.9398,-7.9608,-3.6822,1.692,6.5974,9.5634,9.6629,6.8185,1.8594,-3.7026,-8.1262,-9.9876,-8.6516,-4.5058,1.1321,6.4198,9.5899,9.5485,6.2688,0.83237
5.5945,9.287,9.7704,6.9188,1.7383,-4.004,-8.3924,-9.9998,-8.3397,-3.9937,1.6094,6.6772,9.6291,9.5821,6.5974,1.6276,-3.8041,-8.0793,-9.9654,-8.9587,-5.3992,-0.33841,4.7856,8.5636,9.9985,8.7549,5.2164,0.35048,-4.57,-8.3061,-9.9602,-9.1794,-6.2101,-1.8061,2.9775,7.0451,9.5101,9.879,8.133,4.701,0.3397,-4.0449,-7.5894,-9.6402,-9.863,-8.2809,-5.2419,-1.3301,2.757,6.3368,8.8545,9.9612,9.55,7.7489,4.8783,1.3851,-2.2342,-5.5063,-8.0422,-9.5771,-9.9894,-9.2979,-7.642,-5.2506,-2.4051,0.59748,3.4774,5.997,7.9779,9.3078,9.9407,9.8899,9.2177,8.0213,6.4199,4.5415,2.5118,0.44596,-1.5573,-3.4192,-5.082,-6.5085,-7.6801,-8.5941,-9.2604,-9.6986,-9.935,-9.9996,-9.924,-9.7396,-9.4765,-9.1623,-8.8216,-8.4757,-8.1429,-7.8382,-7.5737,-7.3588,-7.2005,-7.1037,-7.0711,-7.1037,-7.2005,-7.3588,-7.5737,-7.8382,-8.1429,-8.4757,-8.8216,-9.1623,-9.4765,-9.7396,-9.924,-9.9996,-9.935,-9.6986,-9.2604,-8.5941,-7.6801,-6.5085,-5.082,-3.4192,-1.5573,0.44596,2.5118,4.5415,6.4199,8.0213,9.2177,9.8899,9.9407,9.3078,7.9779,5.997,3.4774,0.59748,-2.4051,-5.2506,-7.642,-9.2979,-9.9894,-9.5771,-8.0422,-5.5063,-2.2342,1.3851,4.8783,7.7489,9.55,9.9612,8.8545,6.3368,2.757,-1.3301,-5.2419,-8.2809,-9.863,-9.6402,-7.5894,-4.0449,0.3397,4.701,8.133,9.879,9.5101,7.0451,2.9775,-1.8061,-6.2101,-9.1794,-9.9602,-8.3061,-4.57,0.35048,5.2164,8.7549,9.9985,8.5636,4.7856,-0.33841,-5.3992,-8.9587,-9.9654,-8.0793,-3.8041,1.6276,6.5974,9.5821,9.6291,6.6772,1.6094,-3.9937,-8.3397,-9.9998,-8.3924,-4.004,1.7383,6.9188,9.7704,9.287,5.5945
8.915,9.9157,7.4679,2.4566,-3.3744,-8.0396,-9.9876,-8.6058,-4.3944,1.2327,6.4363,9.5566,9.6357,6.6944,1.692,-3.8041,-8.1181,-9.9756,-8.8678,-5.1707,-1.24E-17,5.1402,8.8012,9.9928,8.4366,4.6094,-0.42073,-5.3057,-8.7837,-9.9994,-8.6999,-5.2653,-0.58125,4.2033,7.9639,9.8616,9.5179,7.0711,3.1131,-1.4686,-5.6992,-8.7254,-9.981,-9.279,-6.8193,-3.1214,1.0981,5.0721,8.1237,9.7759,9.8151,8.3021,5.5367,1.9884,-1.7923,-5.2632,-7.9677,-9.589,-9.9776,-9.1522,-7.2769,-4.6243,-1.529,1.6589,4.6148,7.0711,8.8373,9.8084,9.9619,9.348,8.0736,6.2834,4.1421,1.8171,-0.53545,-2.78,-4.8085,-6.5427,-7.9343,-8.9622,-9.6285,-9.9541,-9.9733,-9.7291,-9.2693,-8.6423,-7.8952,-7.0711,-6.2083,-5.3395,-4.4919,-3.6868,-2.9411,-2.2669,-1.673,-1.1651,-0.74688,-0.42049,-0.18696,-0.046748,-9.81E-15,-0.046748,-0.18696,-0.42049,-0.74688,-1.1651,-1.673,-2.2669,-2.9411,-3.6868,-4.4919,-5.3395,-6.2083,-7.0711,-7.8952,-8.6423,-9.2693,-9.7291,-9.9733,-9.9541,-9.6285,-8.9622,-7.9343,-6.5427,-4.8085,-2.78,-0.53545,1.8171,4.1421,6.2834,8.0736,9.348,9.9619,9.8084,8.8373,7.0711,4.6148,1.6589,-1.529,-4.6243,-7.2769,-9.1522,-9.9776,-9.589,-7.9677,-5.2632,-1.7923,1.9884,5.5367,8.3021,9.8151,9.7759,8.1237,5.0721,1.0981,-3.1214,-6.8193,-9.279,-9.981,-8.7254,-5.6992,-1.4686,3.1131,7.0711,9.5179,9.8616,7.9639,4.2033,-0.58125,-5.2653,-8.6999,-9.9994,-8.7837,-5.3057,-0.42073,4.6094,8.4366,9.9928,8.8012,5.1402,-1.24E-17,-5.1707,-8.8678,-9.9756,-8.1181,-3.8041,1.692,6.6944,9.6357,9.5566,6.4363,1.2327,-4.3944,-8.6058,-9.9876,-8.0396,-3.3744,2.4566,7.4679,9.9157,8.915
9.9945,8.0427,3.2769,-2.6113,-7.5761,-9.93,-8.9078,-4.8966,0.72802,6.0883,9.4362,9.717,6.8851,1.8848,-3.6822,-8.0793,-9.9756,-8.8366,-5.055,0.20313,5.372,8.9587,9.9686,8.1661,4.1071,-1.0506,-5.8904,-9.1299,-9.9535,-8.2019,-4.3794,0.50899,5.234,8.6562,9.9944,8.9905,5.9371,1.5777,-3.0887,-7.0441,-9.4714,-9.9143,-8.3455,-5.1419,-0.97956,3.3203,6.958,9.3023,9.9903,8.9686,6.4757,2.9753,-0.94004,-4.6554,-7.6311,-9.4761,-9.9894,-9.169,-7.1895,-4.3591,-1.0643,2.2882,5.3233,7.7374,9.3236,9.9814,9.7124,8.606,6.817,4.5415,1.9918,-0.62462,-3.1226,-5.3506,-7.1976,-8.5941,-9.51,-9.9497,-9.9448,-9.5473,-8.8216,-7.8382,-6.6682,-5.3787,-4.0298,-2.673,-1.3502,-0.093492,1.074,2.1374,3.0884,3.9244,4.647,5.2607,5.772,6.1881,6.5164,6.7638,6.936,7.0375,7.0711,7.0375,6.936,6.7638,6.5164,6.1881,5.772,5.2607,4.647,3.9244,3.0884,2.1374,1.074,-0.093492,-1.3502,-2.673,-4.0298,-5.3787,-6.6682,-7.8382,-8.8216,-9.5473,-9.9448,-9.9497,-9.51,-8.5941,-7.1976,-5.3506,-3.1226,-0.62462,1.9918,4.5415,6.817,8.606,9.7124,9.9814,9.3236,7.7374,5.3233,2.2882,-1.0643,-4.3591,-7.1895,-9.169,-9.9894,-9.4761,-7.6311,-4.6554,-0.94004,2.9753,6.4757,8.9686,9.9903,9.3023,6.958,3.3203,-0.97956,-5.1419,-8.3455,-9.9143,-9.4714,-7.0441,-3.0887,1.5777,5.9371,8.9905,9.9944,8.6562,5.234,0.50899,-4.3794,-8.2019,-9.9535,-9.1299,-5.8904,-1.0506,4.1071,8.1661,9.9686,8.9587,5.372,0.20313,-5.055,-8.8366,-9.9756,-8.0793,-3.6822,1.8848,6.8851,9.717,9.4362,6.0883,0.72802,-4.8966,-8.9078,-9.93,-7.5761,-2.6113,3.2769,8.0427,9.9945
8.6126,4.1838,-1.7111,-6.9831,-9.8021,-9.2238,-5.4884,0.095011,5.6234,9.2541,9.8137,7.1623,2.2044,-3.4366,-7.9608,-9.9654,-8.8678,-5.055,0.27083,5.4865,9.0482,9.943,7.961,3.7218,-1.538,-6.3375,-9.3721,-9.8593,-7.724,-3.5831,1.4506,6.0787,9.1556,9.9637,8.3649,4.8001,0.15102,-4.4911,-8.0866,-9.8759,-9.5276,-7.1802,-3.3803,1.059,5.2415,8.3709,9.8963,9.5965,7.5933,4.3007,0.32712,-3.6457,-6.9828,-9.1945,-9.9986,-9.3435,-7.3917,-4.4733,-1.0219,2.4961,5.6471,8.081,9.5649,9.9953,9.394,7.8879,5.6815,3.0242,0.17847,-2.6074,-5.1207,-7.1976,-8.7299,-9.6645,-9.9983,-9.7699,-9.0484,-7.9234,-6.4941,-4.861,-3.1185,-1.3502,0.37402,1.9997,3.4877,4.813,5.9631,6.936,7.7381,8.3816,8.8831,9.2614,9.5362,9.7269,9.8521,9.9285,9.9707,9.9907,9.9982,9.9999,10,9.9999,9.9982,9.9907,9.9707,9.9285,9.8521,9.7269,9.5362,9.2614,8.8831,8.3816,7.7381,6.936,5.9631,4.813,3.4877,1.9997,0.37402,-1.3502,-3.1185,-4.861,-6.4941,-7.9234,-9.0484,-9.7699,-9.9983,-9.6645,-8.7299,-7.1976,-5.1207,-2.6074,0.17847,3.0242,5.6815,7.8879,9.394,9.9953,9.5649,8.081,5.6471,2.4961,-1.0219,-4.4733,-7.3917,-9.3435,-9.9986,-9.1945,-6.9828,-3.6457,0.32712,4.3007,7.5933,9.5965,9.8963,8.3709,5.2415,1.059,-3.3803,-7.1802,-9.5276,-9.8759,-8.0866,-4.4911,0.15102,4.8001,8.3649,9.9637,9.1556,6.0787,1.4506,-3.5831,-7.724,-9.8593,-9.3721,-6.3375,-1.538,3.7218,7.961,9.943,9.0482,5.4865,0.27083,-5.055,-8.8678,-9.9654,-7.9608,-3.4366,2.2044,7.1623,9.8137,9.2541,5.6234,0.095011,-5.4884,-9.2238,-9.8021,-6.9831,-1.7111,4.1838,8.6126
5.1548,-0.67467,-6.2423,-9.5752,-9.5263,-6.1533,-0.66434,5.0306,8.9923,9.9086,7.5147,2.6477,-3.0639,-7.7566,-9.9398,-8.9587,-5.1707,0.20313,5.4865,9.0772,9.9273,7.8333,3.4611,-1.8841,-6.6598,-9.534,-9.7475,-7.2965,-2.898,2.2383,6.753,9.4986,9.8216,7.7,3.7137,-1.1311,-5.6679,-8.8531,-9.9999,-8.9108,-5.8892,-1.6402,2.9082,6.8142,9.3169,9.974,8.7245,5.87,1.9884,-2.1942,-5.9457,-8.6556,-9.9268,-9.6209,-7.8552,-4.9592,-1.4026,2.2882,5.6115,8.1568,9.6492,9.9691,9.1482,7.3461,4.8156,1.8608,-1.203,-4.0845,-6.5427,-8.4032,-9.5646,-9.9962,-9.7291,-8.8432,-7.4519,-5.6874,-3.6868,-1.5809,0.51422,2.5025,4.3103,5.887,7.2036,8.2499,9.0311,9.5644,9.8757,9.9959,9.9586,9.7978,9.5462,9.2342,8.8889,8.5342,8.1902,7.8734,7.5975,7.3727,7.2068,7.1053,7.0711,7.1053,7.2068,7.3727,7.5975,7.8734,8.1902,8.5342,8.8889,9.2342,9.5462,9.7978,9.9586,9.9959,9.8757,9.5644,9.0311,8.2499,7.2036,5.887,4.3103,2.5025,0.51422,-1.5809,-3.6868,-5.6874,-7.4519,-8.8432,-9.7291,-9.9962,-9.5646,-8.4032,-6.5427,-4.0845,-1.203,1.8608,4.8156,7.3461,9.1482,9.9691,9.6492,8.1568,5.6115,2.2882,-1.4026,-4.9592,-7.8552,-9.6209,-9.9268,-8.6556,-5.9457,-2.1942,1.9884,5.87,8.7245,9.974,9.3169,6.8142,2.9082,-1.6402,-5.8892,-8.9108,-9.9999,-8.8531,-5.6679,-1.1311,3.7137,7.7,9.8216,9.4986,6.753,2.2383,-2.898,-7.2965,-9.7475,-9.534,-6.6598,-1.8841,3.4611,7.8333,9.9273,9.0772,5.4865,0.20313,-5.1707,-8.9587,-9.9398,-7.7566,-3.0639,2.6477,7.5147,9.9086,8.9923,5.0306,-0.66434,-6.1533,-9.5263,-9.5752,-6.2423,-0.67467,5.1548
0.49056,-5.3374,-9.2179,-9.7823,-6.8683,-1.5444,4.299,8.6299,9.9793,7.9264,3.209,-2.56,-7.4565,-9.8883,-9.1023,-5.3992,-1.24E-17,5.372,9.0482,9.9273,7.79,3.3297,-2.0907,-6.8682,-9.6353,-9.6426,-6.9425,-2.3383,2.8728,7.2756,9.721,9.6152,7.0446,2.7172,-2.2493,-6.627,-9.3819,-9.9092,-8.1482,-4.5622,-4.91E-15,4.5174,8.0299,9.8382,9.6297,7.5138,3.9674,-0.28636,-4.4354,-7.7371,-9.646,-9.8931,-8.5068,-5.7802,-2.1981,1.6589,5.2136,7.9779,9.6141,9.9656,9.0573,7.0711,4.3029,1.1124,-2.1289,-5.082,-7.4738,-9.1172,-9.9185,-9.8723,-9.0484,-7.5737,-5.611,-3.3386,-0.93298,1.4458,3.6633,5.6168,7.2364,8.4837,9.3486,9.8439,10,9.8595,9.4718,8.8889,8.1623,7.3399,6.4645,5.5734,4.6972,3.8606,3.0827,2.3777,1.7555,1.2229,0.7841,0.44149,0.19631,0.049085,-2.45E-14,0.049085,0.19631,0.44149,0.7841,1.2229,1.7555,2.3777,3.0827,3.8606,4.6972,5.5734,6.4645,7.3399,8.1623,8.8889,9.4718,9.8595,10,9.8439,9.3486,8.4837,7.2364,5.6168,3.6633,1.4458,-0.93298,-3.3386,-5.611,-7.5737,-9.0484,-9.8723,-9.9185,-9.1172,-7.4738,-5.082,-2.1289,1.1124,4.3029,7.0711,9.0573,9.9656,9.6141,7.9779,5.2136,1.6589,-2.1981,-5.7802,-8.5068,-9.8931,-9.646,-7.7371,-4.4354,-0.28636,3.9674,7.5138,9.6297,9.8382,8.0299,4.5174,-4.91E-15,-4.5622,-8.1482,-9.9092,-9.3819,-6.627,-2.2493,2.7172,7.0446,9.6152,9.721,7.2756,2.8728,-2.3383,-6.9425,-9.6426,-9.6353,-6.8682,-2.0907,3.3297,7.79,9.9273,9.0482,5.372,-1.24E-17,-5.3992,-9.1023,-9.8883,-7.4565,-2.56,3.209,7.9264,9.9793,8.6299,4.299,-1.5444,-6.8683,-9.7823,-9.2179,-5.3374,0.49056
-4.2565,-8.6979,-9.9533,-7.6039,-2.5339,3.4195,8.1432,9.9981,8.376,3.8795,-1.9207,-7.0477,-9.7951,-9.286,-5.7344,-0.33841,5.1402,8.9587,9.943,7.8333,3.3297,-2.1594,-6.9703,-9.6903,-9.5627,-6.6787,-1.9131,3.3583,7.666,9.8554,9.3845,6.4371,1.8376,-3.1967,-7.3872,-9.7173,-9.6681,-7.3141,-3.2696,1.4881,5.8663,8.9093,9.9999,8.9686,6.0974,2.0284,-2.3939,-6.3045,-8.9871,-9.9969,-9.2186,-6.859,-3.3812,0.59748,4.4232,7.5138,9.4435,9.9905,9.1482,7.1022,4.1825,0.80192,-2.6074,-5.6512,-8.0162,-9.4959,-9.9999,-9.5473,-8.2485,-6.2806,-3.859,-1.2114,1.4458,3.9244,6.0762,7.7978,9.0311,9.7592,9.9999,9.7978,9.2156,8.3264,7.2068,5.9312,4.5677,3.1755,1.8037,0.49049,-0.73608,-1.8573,-2.8623,-3.7468,-4.5117,-5.1611,-5.7016,-6.141,-6.4873,-6.7479,-6.9291,-7.0358,-7.0711,-7.0358,-6.9291,-6.7479,-6.4873,-6.141,-5.7016,-5.1611,-4.5117,-3.7468,-2.8623,-1.8573,-0.73608,0.49049,1.8037,3.1755,4.5677,5.9312,7.2068,8.3264,9.2156,9.7978,9.9999,9.7592,9.0311,7.7978,6.0762,3.9244,1.4458,-1.2114,-3.859,-6.2806,-8.2485,-9.5473,-9.9999,-9.4959,-8.0162,-5.6512,-2.6074,0.80192,4.1825,7.1022,9.1482,9.9905,9.4435,7.5138,4.4232,0.59748,-3.3812,-6.859,-9.2186,-9.9969,-8.9871,-6.3045,-2.3939,2.0284,6.0974,8.9686,9.9999,8.9093,5.8663,1.4881,-3.2696,-7.3141,-9.6681,-9.7173,-7.3872,-3.1967,1.8376,6.4371,9.3845,9.8554,7.666,3.3583,-1.9131,-6.6787,-9.5627,-9.6903,-6.9703,-2.1594,3.3297,7.8333,9.943,8.9587,5.1402,-0.33841,-5.7344,-9.286,-9.7951,-7.0477,-1.9207,3.8795,8.376,9.9981,8.1432,3.4195,-2.5339,-7.6039,-9.9533,-8.6979,-4.2565
